deal id,seller id,seller,brand,category,product name,stock,sell price,discount value,discounted price,discount_ratio
13146312,136979,더베이스_P,SUICOKE,샌들,수이코크 샌들 OG056MABPT04BRW,4,526000.00,86000.000,440000.000,0.1635
13146306,136979,더베이스_P,SUICOKE,샌들,수이코크 샌들 OG0222CABCHTBRW,6,417000.00,67000.000,350000.000,0.1607
13146305,136979,더베이스_P,SUICOKE,샌들,수이코크 샌들 OG056CABCHTBRW,8,456000.00,74000.000,382000.000,0.1623
13146304,136979,더베이스_P,SUICOKE,샌들,수이코크 샌들 OG056MABBLK,5,487000.00,79000.000,408000.000,0.1622
13146301,136979,더베이스_P,SUICOKE,샌들,수이코크 샌들 OG056CABPT03TEL,4,468000.00,77000.000,391000.000,0.1645
13146293,136979,더베이스_P,SUICOKE,샌들,수이코크 샌들 OG056M2ABBGE,4,526000.00,86000.000,440000.000,0.1635
13150218,63,더베이스,SUICOKE,스니커즈,수이코크 스니커즈 OG073SWPABMID OLV,9,494000.00,168000.000,326000.000,0.3401
13146325,136979,더베이스_P,SUICOKE,스니커즈,수이코크 스니커즈 S22MFLGXB,3,674000.00,114000.000,560000.000,0.1691
13146298,136979,더베이스_P,SUICOKE,스니커즈,수이코크 스니커즈 S22MFLBLK,4,674000.00,114000.000,560000.000,0.1691
13164939,262713,더베이스_X,SWAROVSKI,기타,스와로브스키 주얼리 5616521PR,4,839000.00,159000.000,680000.000,0.1895
13144212,262713,더베이스_X,SWAROVSKI,기타,스와로브스키 주얼리 5640044PR,10,224000.00,37000.000,187000.000,0.1652
13151836,140453,더베이스_Q,TAGLIATORE,니트 & 스웨터,딸리아토레 니트 & 스웨터 KINGPWI2201BLU,5,550000.00,77000.000,473000.000,0.1400
13146401,96815,더베이스,TAGLIATORE,코트,딸리아토레 코트 JOLE D70010V1307,7,1480000.00,852000.000,628000.000,0.5757
13150128,110017,더베이스_F,TARTINE ET CHOCOLAT,원피스 & 드레스,[키즈] 타티네쇼콜라 원피스 & 드레스 TV3017122 B,4,248000.00,57000.000,191000.000,0.2298
13144189,262713,더베이스_X,TATRAS,기타,타트라스 아우터 MTAT22A4562DNY,3,810000.00,154000.000,656000.000,0.1901
13146755,63,더베이스,TATRAS,자켓,타트라스 자켓 MTAT22A4289 01,1,1314000.00,582000.000,732000.000,0.4429
13164930,262713,더베이스_X,THE ATTICO,기타,디 아티코 티셔츠 & 탑 221WCT110J023,1,617000.00,288000.000,329000.000,0.4668
13164866,140453,더베이스_Q,THE ATTICO,기타,디 아티코 스커트 228WCS111E057100,1,564000.00,25000.000,539000.000,0.0443
13151117,140453,더베이스_Q,THE ATTICO,기타,디 아티코 원피스 & 드레스 228WCA124E020361,1,979000.00,47000.000,932000.000,0.0480
13151166,140453,더베이스_Q,THE ROW,부츠,더로우 부츠 F1208RC222BLK,4,2044000.00,418000.000,1626000.000,0.2045
13150168,63,더베이스,THE ROW,핸드백,더로우 핸드백 W1452 L99 BLPL,3,854000.00,283000.000,571000.000,0.3314
13146327,136979,더베이스_P,THEMOIRE,파우치,더모아레 파우치 TMFW22BX50BOTANICAL,3,580000.00,96000.000,484000.000,0.1655
13146317,136979,더베이스_P,THEMOIRE,파우치,더모아레 파우치 TMFW22BS69OTTER,8,618000.00,103000.000,515000.000,0.1667
13146314,136979,더베이스_P,THEMOIRE,파우치,더모아레 파우치 TMFW22BBN6LIGHT TAUPE,3,693000.00,117000.000,576000.000,0.1688
13146313,136979,더베이스_P,THEMOIRE,파우치,더모아레 파우치 TMFW22BS45MILK,5,618000.00,103000.000,515000.000,0.1667
13146311,136979,더베이스_P,THEMOIRE,파우치,더모아레 파우치 TMFW22GS45MILK,5,524000.00,86000.000,438000.000,0.1641
13146307,136979,더베이스_P,THEMOIRE,파우치,더모아레 파우치 TMFW22BV61ROSE,4,580000.00,96000.000,484000.000,0.1655
13146292,136979,더베이스_P,THEMOIRE,파우치,더모아레 파우치 TMFW22BV50BOTANICAL,4,580000.00,96000.000,484000.000,0.1655
13151662,333703,더베이스_AH,THEORY,트레이닝 웨어,띠어리 트레이닝 웨어 L0818710DAHLIA,1,575000.00,127000.000,448000.000,0.2209
13151644,333703,더베이스_AH,THEORY,트레이닝 웨어,띠어리 트레이닝 웨어 L0818710BEIGE CANVAS,3,575000.00,127000.000,448000.000,0.2209
13153802,113947,더베이스_J,THOM BROWNE,기타,톰브라운 의류 FJT227A07651415,2,3323000.00,1468000.000,1855000.000,0.4418
13146662,63,더베이스,THOM BROWNE,샌들,톰브라운 샌들 FFF126A05584 100W,6,1580000.00,632000.000,948000.000,0.4000
13158487,333703,더베이스_AH,TOD`S,기타,토즈 가방 XBWTSAE03005OU01A6,2,3110000.00,852000.000,2258000.000,0.2740
13158485,333703,더베이스_AH,TOD`S,로퍼,토즈 로퍼 XXW44K0FX70RY9G805,7,1145000.00,269000.000,876000.000,0.2349
13148388,96815,더베이스,TOD`S,숄더백,토즈 숄더백 XBWTSGI0100 KETG807,1,3458000.00,1897000.000,1561000.000,0.5486
13146774,63,더베이스,TOD`S,스니커즈,토즈 스니커즈 XXM07I0FY8064Q B001,8,1111000.00,391000.000,720000.000,0.3519
13148449,277577,더베이스_AA,TOGA PULLA,기타,토가풀라 로우 힐 로퍼 FTGPW104109021 BLACK,7,807000.00,376000.000,431000.000,0.4659
13148460,277577,더베이스_AA,TOGA PULLA,샌들,토가풀라 샌들 FTGPW119509009 BLACK,7,807000.00,376000.000,431000.000,0.4659
13148456,277577,더베이스_AA,TOGA PULLA,샌들,토가풀라 버클 클로그 FTGPW105809009 BLACK,7,722000.00,334000.000,388000.000,0.4626
13151290,77165,더베이스,TONELLO,기타,토넬로 의류 01G318K,3,1699000.00,611000.000,1088000.000,0.3596
13148459,277577,더베이스_AA,TORY BURCH,숄더백,토리버치 숄더백 139060 200,4,1139000.00,448000.000,691000.000,0.3933
13146733,63,더베이스,TOTEME,진,토템 진 221 237 741 30 425V,10,408000.00,137000.000,271000.000,0.3358
13150912,140453,더베이스_Q,TRANSIT,티셔츠,트렌짓 티셔츠 CFUTRS1550022U207,4,701000.00,66000.000,635000.000,0.0942
13144196,262713,더베이스_X,TU LIZE',기타,TU LIZE' 코트 & 자켓 TZWAL008EF,6,1017000.00,195000.000,822000.000,0.1917
13144195,262713,더베이스_X,TU LIZE',기타,TU LIZE' 코트 & 자켓 TZWAL005WO,8,1135000.00,219000.000,916000.000,0.1930
13151806,140453,더베이스_Q,TWIN SET,니트 & 스웨터,트윈세트 니트 & 스웨터 222TT351010158,3,289000.00,27000.000,262000.000,0.0934
13151296,140453,더베이스_Q,UMA WANG,탑,UMA WANG 탑 UK7154158W2UW500,1,792000.00,37000.000,755000.000,0.0467
13164937,262713,더베이스_X,VALENTINO GARAVANI,기타,발렌티노 가라바니 가방 1W0B0K71NFE,3,3524000.00,1026000.000,2498000.000,0.2911
13164933,262713,더베이스_X,VALENTINO GARAVANI,기타,발렌티노 가라바니 가방 1W0B0809CJV,1,1816000.00,444000.000,1372000.000,0.2445
13164928,262713,더베이스_X,VALENTINO GARAVANI,기타,발렌티노 가라바니 가방 1W0B0K21HHX,6,4083000.00,1166000.000,2917000.000,0.2856
13152166,139812,더베이스_R,VALENTINO GARAVANI,기타,발렌티노 가라바니 벨트 1W0T0T15ZFR UXG,5,838000.00,346000.000,492000.000,0.4129
13152071,139812,더베이스_R,VALENTINO GARAVANI,기타,발렌티노 가라바니 벨트 1Y0T0T47YYF 7K9,2,838000.00,346000.000,492000.000,0.4129
13144319,218031,더베이스_W,VALENTINO GARAVANI,기타,발렌티노 가라바니 슈즈 1Y0S0G20PEW0NO,8,1117000.00,107000.000,1010000.000,0.0958
13152139,139812,더베이스_R,VALENTINO GARAVANI,남성지갑,발렌티노 가라바니 남성지갑 1Y0P0540BHY 0NO,3,496000.00,195000.000,301000.000,0.3931
13150171,63,더베이스,VALENTINO GARAVANI,부츠,발렌티노 가라바니 부츠 1W2S0FG8DSH 0NO,6,2663000.00,800000.000,1863000.000,0.3004
13148387,96815,더베이스,VALENTINO GARAVANI,부츠,발렌티노 가라바니 부츠 1W2S0FC1 PWK0NO,1,1893000.00,867000.000,1026000.000,0.4580
13152088,139812,더베이스_R,VALENTINO GARAVANI,브레이슬릿,발렌티노 가라바니 브레이슬릿 1Y0J0M67VTQ N01,3,406000.00,157000.000,249000.000,0.3867
13146430,96815,더베이스,VALENTINO GARAVANI,숄더백,발렌티노 가라바니 숄더백 1Y0B0B63 JEDUWT,1,2607000.00,1222000.000,1385000.000,0.4687
13150170,63,더베이스,VALENTINO GARAVANI,스니커즈,발렌티노 가라바니 스니커즈 1W0S0FQ4XTM 0BO,7,1267000.00,358000.000,909000.000,0.2826
13150169,63,더베이스,VALENTINO GARAVANI,스니커즈,발렌티노 가라바니 스니커즈 1Y0S0G37XTM 0NO,12,1267000.00,425000.000,842000.000,0.3354
13152126,139812,더베이스_R,VALENTINO GARAVANI,지갑,발렌티노 가라바니 지갑 1W0P0Y47BSF 0NO,2,1814000.00,769000.000,1045000.000,0.4239
13152075,139812,더베이스_R,VALENTINO GARAVANI,핸드백,발렌티노 가라바니 핸드백 1Y2B0B66MVC 0NI,1,2211000.00,943000.000,1268000.000,0.4265
13148468,277577,더베이스_AA,VALENTINO PAP,남방 & 블라우스,발렌티노 PAP 남방 & 블라우스 1B3CI0R1 7D3K92,1,4721000.00,2426000.000,2295000.000,0.5139
13148458,277577,더베이스_AA,VALENTINO PAP,캐주얼 자켓,발렌티노 PAP 캐주얼 자켓 1B0CE3F4 1CFUWT,1,5202000.00,2703000.000,2499000.000,0.5196
13150182,63,더베이스,VANS,스니커즈,반스 스니커즈 VN0A7Q5ZGRN1 GRN1,10,197000.00,38000.000,159000.000,0.1929
13150178,63,더베이스,VANS,스니커즈,반스 스니커즈 VN0A5KX4RGR1 RGR1,8,173000.00,32000.000,141000.000,0.1850
13150273,63,더베이스,VEJA,스니커즈,베자 스니커즈 CL0102500A WHPR,5,267000.00,64000.000,203000.000,0.2397
13146326,136979,더베이스_P,VEJA,스니커즈,베자 스니커즈 CP0502920DEXTRA WHITE ALMOND,12,314000.00,70000.000,244000.000,0.2229
13145876,277577,더베이스_AA,VEJA,스니커즈,베자 스니커즈 CP0501215 X,7,321000.00,127000.000,194000.000,0.3956
13164931,262713,더베이스_X,VERSACE,기타,베르사체 슈즈 1002005DRA67,1,1802000.00,441000.000,1361000.000,0.2447
13146399,96815,더베이스,VERSACE,후드 & 스웻셔츠,베르사체 후드 & 스웻셔츠 1006985 1A049701B000,2,1716000.00,1004000.000,712000.000,0.5851
13151702,140453,더베이스_Q,VERSACE JEANS COUTURE,기타,VERSACE JEANS COUTURE 원피스 & 드레스 73HAO902NS166G31,3,667000.00,74000.000,593000.000,0.1109
13152167,139812,더베이스_R,VERSACE JEANS COUTURE,부츠,VERSACE JEANS COUTURE 부츠 73YA3S36ZP170 899,11,687000.00,347000.000,340000.000,0.5051
13152160,139812,더베이스_R,VERSACE JEANS COUTURE,부츠,VERSACE JEANS COUTURE 부츠 73YA3S39ZP173 899,13,593000.00,299000.000,294000.000,0.5042
13152151,139812,더베이스_R,VERSACE JEANS COUTURE,부츠,VERSACE JEANS COUTURE 부츠 73YA3S38ZP172 899,18,640000.00,323000.000,317000.000,0.5047
13151075,140453,더베이스_Q,VERSACE JEANS COUTURE,숄더백,VERSACE JEANS COUTURE 숄더백 73VA4BA2ZS409899,27,328000.00,24000.000,304000.000,0.0732
13151047,140453,더베이스_Q,VERSACE JEANS COUTURE,숄더백,VERSACE JEANS COUTURE 숄더백 73VA4BF2ZS413439,17,314000.00,23000.000,291000.000,0.0732
13150946,140453,더베이스_Q,VERSACE JEANS COUTURE,숄더백,VERSACE JEANS COUTURE 숄더백 73VA4BFRZS439899,11,269000.00,0.000,269000.000,0.0000
13150906,140453,더베이스_Q,VERSACE JEANS COUTURE,숄더백,VERSACE JEANS COUTURE 숄더백 73VA4BA3ZS466G89,38,274000.00,19000.000,255000.000,0.0693
13150975,140453,더베이스_Q,VERSACE JEANS COUTURE,지갑,VERSACE JEANS COUTURE 지갑 73VA5PF1ZS414PI2,6,193000.00,0.000,193000.000,0.0000
13151902,140453,더베이스_Q,VERSACE JEANS COUTURE,탑,VERSACE JEANS COUTURE 탑 73HAM203N0103899,3,446000.00,47000.000,399000.000,0.1054
13151141,140453,더베이스_Q,VERSACE JEANS COUTURE,티셔츠,VERSACE JEANS COUTURE 티셔츠 73GAHT20CJ00T205,5,189000.00,15000.000,174000.000,0.0794
13151111,140453,더베이스_Q,VERSACE JEANS COUTURE,핸드백,VERSACE JEANS COUTURE 핸드백 73VA4BF9ZS414PI2,29,343000.00,24000.000,319000.000,0.0700
13150931,140453,더베이스_Q,VERSACE JEANS COUTURE,핸드백,VERSACE JEANS COUTURE 핸드백 73VA4BF9ZS413538,20,336000.00,23000.000,313000.000,0.0685
13151128,140453,더베이스_Q,VERSACE JEANS COUTURE,후드 & 스웻셔츠,VERSACE JEANS COUTURE 후드 & 스웻셔츠 73GAIT26CF00TG89,5,343000.00,24000.000,319000.000,0.0700
13151032,140453,더베이스_Q,VERSACE JEANS COUTURE,후드 & 스웻셔츠,VERSACE JEANS COUTURE 후드 & 스웻셔츠 73GAI304FS043132,3,743000.00,0.000,743000.000,0.0000
13151004,140453,더베이스_Q,VERSACE JEANS COUTURE,후드 & 스웻셔츠,VERSACE JEANS COUTURE 후드 & 스웻셔츠 73GAIG02CF00GG89,4,522000.00,81000.000,441000.000,0.1552
13150950,140453,더베이스_Q,VERSACE JEANS COUTURE,후드 & 스웻셔츠,VERSACE JEANS COUTURE 후드 & 스웻셔츠 73GAIT04CF00T107,3,405000.00,44000.000,361000.000,0.1086
13144646,218031,더베이스_W,VETEMENTS,남방 & 블라우스,베트멍 남방 & 블라우스 WA53SH400WWHITE,2,981000.00,93000.000,888000.000,0.0948
13146335,277753,더베이스_AB,VIVIENNE WESTWOOD,반지,비비안웨스트우드 반지 64040017 01P107 IM P107,2,318000.00,104000.000,214000.000,0.3270
13150217,63,더베이스,VIVIENNE WESTWOOD,스니커즈,비비안웨스트우드 스니커즈 75020005WW00CR C301,8,369000.00,122000.000,247000.000,0.3306
13150240,63,더베이스,VTMNTS,부츠,VTMNTS 부츠 VL14BO200X 5311 MTBLK,6,1893000.00,676000.000,1217000.000,0.3571
13151720,140453,더베이스_Q,WOOLRICH,다운 자켓,울리치 다운 자켓 CFWOOU0432MRUT2688614,1,991000.00,366000.000,625000.000,0.3693
13152066,113006,더베이스_H,WOOLRICH,파카,울리치 파카 WOOU0487MR UT0001GSH,1,1254000.00,421000.000,833000.000,0.3357
13152128,139812,더베이스_R,Y PROJECT,진,와이프로젝트 진 WJEAN37S23D41 VINTAGEBLUE,1,1084000.00,574000.000,510000.000,0.5295
13150175,63,더베이스,Y-3,스니커즈,와이쓰리 스니커즈 HR1986 BKBKK,14,658000.00,227000.000,431000.000,0.3450
13146699,63,더베이스,Y-3,스니커즈,와이쓰리 스니커즈 HR1961 CRWCW,16,580000.00,199000.000,381000.000,0.3431
13146678,63,더베이스,Y-3,스니커즈,와이쓰리 스니커즈 HQ6517 CRWRW,21,470000.00,159000.000,311000.000,0.3383
13146677,63,더베이스,Y-3,스니커즈,와이쓰리 스니커즈 HQ6510 BKBKC,3,470000.00,159000.000,311000.000,0.3383
13145349,96815,더베이스,Y-3,스니커즈,와이쓰리 스니커즈 HR1979 BLACK/CWHITE/CWHITE,7,609000.00,315000.000,294000.000,0.5172
13152078,139812,더베이스_R,Y-3,팬츠,와이쓰리 팬츠 HN4325 BLACK,29,716000.00,376000.000,340000.000,0.5251
13150987,140453,더베이스_Q,YOU MUST CREATE,티셔츠,유 머스트 크리에이트 티셔츠 P6TAFY060ECRU,3,135000.00,5000.000,130000.000,0.0370
13151691,140453,더베이스_Q,Z ZEGNA,니트 & 스웨터,지제냐 니트 & 스웨터 VTH10ZZ110K98,1,535000.00,182000.000,353000.000,0.3402
13150095,110017,더베이스_F,ZADIG & VOLTAIRE,모자,[키즈] 자딕앤볼테르 모자 X11037A46 0,3,123000.00,20000.000,103000.000,0.1626
13146309,136979,더베이스_P,ZANELLATO,핸드백,자넬라토 핸드백 POSTINA PURA LUXETHIC S068000Z0520,4,1324000.00,661000.000,663000.000,0.4992
13146295,136979,더베이스_P,ZANELLATO,핸드백,자넬라토 핸드백 POSTINA PURA LUXETHIC S068000Z1020,2,1324000.00,661000.000,663000.000,0.4992
